,id,name,addr,poi_counts_800m,monthly_rent,geometry,poi_entropy_800m
65,B00155HXDL,纯翠苑,上海市浦东新区杨南路797弄27-2号,"{ ""交通设施"": 170, ""休闲娱乐"": 32, ""公司企业"": 138, ""医疗保健"": 79, ""商务住宅"": 164, ""旅游景点"": 6, ""汽车相关"": 74, ""生活服务"": 527, ""科教文化"": 73, ""购物消费"": 746, ""运动健身"": 37, ""酒店住宿"": 57, ""金融机构"": 28, ""餐饮美食"": 501 }",3025.0,"MULTIPOLYGON (((928761.8951218624 3455530.5789017975, 928836.8394683376 3455556.338493452, 928868.2630578938 3455566.950761379, 928882.940408603 3455555.264180892, 929024.7605315403 3455428.178030269, 929018.9984589312 3455423.5892206454, 929046.9346070215 3455383.262143369, 928998.0092231472 3455357.095237693, 928947.6537916925 3455337.7554670745, 928900.2428904473 3455326.213970458, 928841.8486214224 3455313.4097501254, 928831.210356387 3455320.1629292467, 928808.4379677486 3455424.506951774, 928793.4017150957 3455466.1826158557, 928779.1086870936 3455494.3336571306, 928761.8951218624 3455530.5789017975)))",2.9769646034204404
66,B001531821,昌里雅苑,上海市浦东新区东明路511弄之1-10号,"{ ""交通设施"": 145, ""休闲娱乐"": 13, ""公司企业"": 113, ""医疗保健"": 62, ""商务住宅"": 96, ""旅游景点"": 2, ""汽车相关"": 64, ""生活服务"": 288, ""科教文化"": 84, ""购物消费"": 258, ""运动健身"": 65, ""酒店住宿"": 19, ""金融机构"": 37, ""餐饮美食"": 177 }",4125.0,"MULTIPOLYGON (((929547.9392526303 3458536.6634277576, 929540.7403526325 3458600.135073373, 929562.3694737788 3458613.0952380095, 929596.1181088367 3458627.5926034544, 929694.8930679024 3458675.1985537056, 929725.0597942017 3458613.077717027, 929659.2802961362 3458577.268627622, 929630.1595359938 3458562.1982962, 929611.5008091517 3458558.704591805, 929552.4165445941 3458535.083713775, 929547.9392526303 3458536.6634277576)))",3.313328863056789
67,B00156ZFM2,江苑,上海市闵行区浦秀路499弄44号,"{ ""交通设施"": 75, ""休闲娱乐"": 6, ""公司企业"": 40, ""医疗保健"": 27, ""商务住宅"": 24, ""旅游景点"": 9, ""汽车相关"": 28, ""生活服务"": 54, ""科教文化"": 44, ""购物消费"": 90, ""运动健身"": 14, ""酒店住宿"": 58, ""金融机构"": 5, ""餐饮美食"": 59 }",18191.25,"MULTIPOLYGON (((927971.2291911059 3446973.9575991672, 927966.5508408039 3446973.3079428216, 927962.9639509488 3446974.1507766335, 927961.7825070533 3446974.8766145376, 927960.5602969903 3446976.600916731, 927959.5073916205 3446978.8883774676, 927930.9485012717 3447114.8691286584, 927935.7699228683 3447126.1926587606, 928070.5185399305 3447172.5536588114, 928154.5724222464 3447195.245830982, 928155.6819707449 3447196.294737446, 928157.0477350273 3447198.1327316505, 928157.9341360016 3447199.949452641, 928157.241966832 3447202.8083466035, 928141.9516069742 3447241.25126032, 928084.8183894203 3447406.979470834, 928084.1995151823 3447410.397176005, 928084.1096062082 3447412.6155091473, 928084.3431791854 3447413.959320966, 928085.7923414526 3447418.4676666968, 928086.9527922964 3447420.6299164197, 928088.614953107 3447422.258634235, 928092.4681143246 3447424.316959151, 928278.7520189501 3447487.8388473443, 928381.438897175 3447524.578618383, 928511.0992523464 3447568.61907683, 928573.9591140763 3447382.7002649712, 928586.3686311552 3447346.6871536667, 928647.8745368754 3447168.1544707925, 928545.483265653 3447140.5350857847, 928493.0495553245 3447124.115901803, 928242.8252344872 3447052.998582748, 928128.682747511 3447021.6494505974, 927971.2291911059 3446973.9575991672)))",3.4593017264873978
68,B00155KIR8,上南十村,上海市浦东新区洪山路301弄1-58号,"{ ""交通设施"": 164, ""休闲娱乐"": 35, ""公司企业"": 72, ""医疗保健"": 90, ""商务住宅"": 140, ""旅游景点"": 11, ""汽车相关"": 33, ""生活服务"": 382, ""科教文化"": 112, ""购物消费"": 597, ""运动健身"": 31, ""酒店住宿"": 44, ""金融机构"": 38, ""餐饮美食"": 442 }",4400.0,"MULTIPOLYGON (((928750.4908223543 3457316.3739981554, 928739.997663462 3457314.90997098, 928733.8867550027 3457314.19544616, 928726.6314240635 3457313.318992028, 928719.5932268798 3457321.2315454306, 928668.3828770218 3457499.5552035794, 928655.571490843 3457547.8863462154, 928657.7363268727 3457558.317253683, 928662.9142102632 3457565.436023323, 928670.6083829565 3457569.66579917, 928983.0977691049 3457615.9345735484, 929000.1051925421 3457549.4526267205, 929021.0952486055 3457472.367198314, 929078.5438007158 3457489.2446980258, 929126.6519710857 3457502.264246755, 929143.0230823967 3457439.6438335394, 929145.9793761951 3457428.328206063, 929144.4633864663 3457420.815242529, 929137.9312362783 3457413.969432305, 929051.0127015589 3457390.4533840166, 929003.3419646336 3457378.4539637384, 928976.6359953051 3457372.271556964, 928945.8755905504 3457364.3542959252, 928909.0312658048 3457355.0567007717, 928825.0781301791 3457336.4524831213, 928787.2755406499 3457324.7794004693, 928750.4908223543 3457316.3739981554)))",3.046693021468912
69,B00155IMWZ,明珠花苑,上海市浦东新区西营路62、102、106、118,"{ ""交通设施"": 61, ""休闲娱乐"": 5, ""公司企业"": 68, ""医疗保健"": 28, ""商务住宅"": 80, ""旅游景点"": 3, ""汽车相关"": 13, ""生活服务"": 151, ""科教文化"": 23, ""购物消费"": 112, ""运动健身"": 2, ""酒店住宿"": 12, ""金融机构"": 18, ""餐饮美食"": 79 }",42207.275,"MULTIPOLYGON (((927017.1196873786 3457339.4838449615, 927027.6919268372 3457310.609800843, 927040.282500444 3457317.051490862, 927044.5311661565 3457306.9030882693, 927051.7075169006 3457278.9913842943, 927004.4698423288 3457266.030319967, 927021.8803241701 3457160.889516563, 927079.6032632692 3457170.754532754, 927089.5574242919 3457126.407014896, 927044.5118370778 3457104.317955968, 927031.6607873423 3457134.981202472, 927015.9926725223 3457138.1838529594, 926981.257523318 3457119.659216357, 926961.5055574041 3457152.5763781434, 926985.341804543 3457165.511420168, 926959.0108082411 3457206.919005157, 926961.351370236 3457210.688684134, 926997.2509998418 3457233.5982115366, 926969.1076849432 3457317.265694896, 927017.1196873786 3457339.4838449615)))",3.159786895576184
70,B001558095,世博家园五街坊,上海市闵行区北江燕路228弄(近江月路),"{ ""交通设施"": 101, ""休闲娱乐"": 17, ""公司企业"": 27, ""医疗保健"": 37, ""商务住宅"": 37, ""旅游景点"": 10, ""汽车相关"": 41, ""生活服务"": 156, ""科教文化"": 54, ""购物消费"": 211, ""运动健身"": 19, ""酒店住宿"": 47, ""金融机构"": 14, ""餐饮美食"": 146 }",3025.0,"MULTIPOLYGON (((929414.579212646 3447396.414879178, 929133.4144644944 3447306.670131954, 929074.1728363115 3447507.1908003497, 929185.5467083484 3447545.3280316424, 929347.7028760792 3447602.7093998794, 929363.189916352 3447552.4982243525, 929414.579212646 3447396.414879178)))",3.2650321153306288
71,B00155KT71,上南十一村,上海市浦东新区德州路150弄1-77号,"{ ""交通设施"": 133, ""休闲娱乐"": 27, ""公司企业"": 79, ""医疗保健"": 84, ""商务住宅"": 129, ""旅游景点"": 13, ""汽车相关"": 23, ""生活服务"": 313, ""科教文化"": 93, ""购物消费"": 447, ""运动健身"": 20, ""酒店住宿"": 41, ""金融机构"": 27, ""餐饮美食"": 362 }",6286.225,"MULTIPOLYGON (((928486.8466446217 3457060.1266125785, 928474.3130021584 3457066.35185166, 928443.2457732938 3457094.206977629, 928427.1371202327 3457164.6187351914, 928418.8706477531 3457205.038371716, 928512.8557347776 3457234.055983291, 928612.4632014632 3457254.597114257, 928645.6718107986 3457124.8198458357, 928593.279206679 3457108.613481624, 928544.3537855225 3457096.7837094385, 928548.8626459547 3457080.313220462, 928541.1582579983 3457073.971858123, 928486.8466446217 3457060.1266125785)))",3.096849773222284
72,B00156VYFK,云台小区,上海市浦东新区云台路80、86、92、98号,"{ ""交通设施"": 142, ""休闲娱乐"": 38, ""公司企业"": 106, ""医疗保健"": 20, ""商务住宅"": 63, ""旅游景点"": 25, ""汽车相关"": 34, ""生活服务"": 154, ""科教文化"": 72, ""购物消费"": 286, ""运动健身"": 53, ""酒店住宿"": 19, ""金融机构"": 49, ""餐饮美食"": 208 }",6883.9375,"MULTIPOLYGON (((928469.4082195766 3458807.997578657, 928550.671036549 3458751.133700515, 928559.1566325552 3458738.2841419857, 928561.0672797551 3458724.365974306, 928515.6879481723 3458656.3480642834, 928448.9062970786 3458701.5166530064, 928431.2575193151 3458703.848450509, 928414.05815426 3458728.09302294, 928413.8592149585 3458732.974145724, 928415.4298923071 3458767.3831218733, 928451.6328680203 3458785.207974735, 928469.4082195766 3458807.997578657)))",3.3448839004438695
73,B00155NETU,盛世天地,上海市浦东新区浦东盛苑路800弄461号,"{ ""交通设施"": 100, ""休闲娱乐"": 12, ""公司企业"": 56, ""医疗保健"": 17, ""商务住宅"": 34, ""旅游景点"": 2, ""汽车相关"": 46, ""生活服务"": 249, ""科教文化"": 39, ""购物消费"": 341, ""运动健身"": 16, ""酒店住宿"": 10, ""金融机构"": 8, ""餐饮美食"": 128 }",13750.0,"MULTIPOLYGON (((931216.1040331417 3455930.6426178566, 931217.7506955176 3455934.938373214, 931853.0636688205 3456278.5988283395, 931860.8372132936 3456280.8306482434, 931865.528649905 3456281.037526824, 931868.8477106541 3456279.627974155, 931874.5966407758 3456275.102790075, 931956.9984046543 3456127.7054585186, 932010.04100797 3456027.2451783456, 932010.701934603 3456022.8289274154, 932010.1364519773 3456020.2478882708, 932006.840173498 3456016.43543628, 931798.1951715745 3455923.5555382622, 931436.9236541823 3455762.5853330167, 931401.4879916138 3455751.796700799, 931387.0284062341 3455751.1581102074, 931370.7314726387 3455753.216621703, 931354.8587215461 3455756.627420367, 931337.0803360299 3455764.399566431, 931327.3364070698 3455770.4145735777, 931315.249346642 3455784.438878433, 931216.1040331417 3455930.6426178566)))",2.8584669443725907
74,B00150FA01,美林别墅,上海市浦东新区环林东路491弄541弄1-2号,"{ ""交通设施"": 142, ""休闲娱乐"": 19, ""公司企业"": 37, ""医疗保健"": 46, ""商务住宅"": 58, ""旅游景点"": 5, ""汽车相关"": 40, ""生活服务"": 259, ""科教文化"": 89, ""购物消费"": 267, ""运动健身"": 31, ""酒店住宿"": 15, ""金融机构"": 18, ""餐饮美食"": 183 }",4913.198125,"MULTIPOLYGON (((931873.0233389696 3454738.5210998384, 931874.3222912829 3454730.243538183, 931871.8411946379 3454720.5769147673, 931862.6843747046 3454712.28284504, 931730.6094956744 3454664.8959395853, 931681.6501565544 3454747.5295728166, 931634.2137564417 3454825.7847589566, 931621.4839598086 3454848.4493921194, 931613.6088183549 3454850.991463351, 931487.0284483114 3454772.3914819844, 931385.5518129559 3454928.495826139, 931426.5556573686 3454950.976768382, 931411.5742091017 3454984.0991347446, 931452.5593761309 3455051.47641683, 931627.3717826784 3455121.2038361537, 931643.2590337882 3455126.79467527, 931659.3009876935 3455126.2799281105, 931669.4691231784 3455119.28276613, 931686.3437109321 3455098.4676609174, 931873.0233389696 3454738.5210998384)))",3.147313499609104
75,B00155L3LX,中星云庭,上海市浦东新区德州路60弄1-15号,"{ ""交通设施"": 124, ""休闲娱乐"": 30, ""公司企业"": 65, ""医疗保健"": 82, ""商务住宅"": 111, ""旅游景点"": 8, ""汽车相关"": 27, ""生活服务"": 322, ""科教文化"": 101, ""购物消费"": 487, ""运动健身"": 21, ""酒店住宿"": 42, ""金融机构"": 24, ""餐饮美食"": 376 }",6875.0,"MULTIPOLYGON (((928734.2350130817 3457291.5401736335, 928739.5133998054 3457298.5524146957, 928938.5426837769 3457348.9162501115, 928965.3151903276 3457304.092174693, 928972.6706275216 3457288.4145522187, 928984.3376907683 3457235.254426741, 928978.3851022932 3457230.6570533128, 928909.1145776189 3457211.923823913, 928895.1147354852 3457211.749362966, 928889.624409443 3457212.2843747777, 928883.8527749821 3457217.363325207, 928872.1527769167 3457221.9581199377, 928859.430374701 3457223.3958363263, 928839.5656139895 3457221.183810094, 928743.8270184228 3457199.836908193, 928733.1874736942 3457239.595871319, 928746.9648688701 3457242.872082532, 928734.2350130817 3457291.5401736335)))",3.040159370122797
76,B00155KSR2,明丰花园,上海市浦东新区杨高南路5055弄1-65号,"{ ""交通设施"": 95, ""休闲娱乐"": 8, ""公司企业"": 43, ""医疗保健"": 33, ""商务住宅"": 37, ""旅游景点"": 3, ""汽车相关"": 29, ""生活服务"": 181, ""科教文化"": 55, ""购物消费"": 101, ""运动健身"": 20, ""酒店住宿"": 9, ""金融机构"": 10, ""餐饮美食"": 106 }",53295.0,"MULTIPOLYGON (((931560.0328918059 3455418.0656811697, 931559.2031056964 3455419.5849146657, 931558.7700144281 3455420.7882568426, 931559.2945112276 3455422.0337263267, 931560.014987937 3455423.1769730127, 931617.7312972699 3455449.7284961045, 931745.1208771132 3455503.57999323, 931747.1270982571 3455503.77965373, 931749.069523204 3455503.198535614, 931751.5180053753 3455501.972949495, 931754.7094389637 3455499.002033834, 931909.9383431445 3455274.135954037, 931910.7132932277 3455269.2802007734, 931910.1067331821 3455267.6977515235, 931909.1080688015 3455266.320128693, 931907.8084765745 3455265.2625762154, 931740.0944570294 3455207.6361682033, 931736.4693476881 3455207.1428830614, 931733.2956619685 3455207.33633825, 931731.0568650649 3455208.1266187057, 931702.2852495019 3455221.9715580274, 931671.2394708166 3455251.496599335, 931560.0328918059 3455418.0656811697)))",3.2164242021526643
77,B0FFG0CXJY,永康城佳兴苑,上海市闵行区永跃路782弄1-22号,"{ ""交通设施"": 25, ""休闲娱乐"": 1, ""公司企业"": 15, ""医疗保健"": 3, ""商务住宅"": 14, ""旅游景点"": 1, ""汽车相关"": 35, ""生活服务"": 41, ""科教文化"": 12, ""购物消费"": 25, ""运动健身"": 1, ""酒店住宿"": 1, ""金融机构"": 1, ""餐饮美食"": 52 }",11439.45,"MULTIPOLYGON (((930305.768989725 3442303.7657804433, 930199.3968837024 3442299.517825507, 930193.8870754782 3442451.400468491, 930204.7247082191 3442463.6573114097, 930329.8861432334 3442457.066544828, 930330.0110114943 3442430.40281923, 930379.3394105627 3442431.689965334, 930391.3875310421 3442404.7744400385, 930399.0250475262 3442297.434389138, 930305.9655563906 3442294.2179891826, 930305.768989725 3442303.7657804433)))",3.035883386109241
78,B00155KP58,飞旺家园,上海市浦东新区海阳路815弄之1-22号,"{ ""交通设施"": 161, ""休闲娱乐"": 30, ""公司企业"": 126, ""医疗保健"": 74, ""商务住宅"": 145, ""旅游景点"": 10, ""汽车相关"": 53, ""生活服务"": 425, ""科教文化"": 82, ""购物消费"": 647, ""运动健身"": 37, ""酒店住宿"": 51, ""金融机构"": 27, ""餐饮美食"": 403 }",4262.5,"MULTIPOLYGON (((928916.0123722987 3456099.5931178103, 928918.8914646909 3456076.049863376, 928969.1285058334 3456093.495711645, 928982.0891073814 3456062.7301640543, 928918.0684068962 3456042.118843727, 928739.6143266456 3455978.3337510247, 928729.4522008608 3456001.6664434043, 928720.0284893007 3455997.4716435024, 928705.9708457879 3456031.6341048377, 928698.2197012366 3456049.9611710217, 928692.7119767249 3456067.387523352, 928733.6859587542 3456083.7557535637, 928786.4929514511 3456108.759649975, 928831.559512036 3456130.64367661, 928899.9776393522 3456156.3384085884, 928903.3900267871 3456145.598609257, 928916.0123722987 3456099.5931178103)))",3.039987371626035
79,B00151AEE8,盛源公寓,上海市浦东新区永泰路1299弄1-52号,"{ ""交通设施"": 132, ""休闲娱乐"": 14, ""公司企业"": 20, ""医疗保健"": 48, ""商务住宅"": 51, ""旅游景点"": 3, ""汽车相关"": 44, ""生活服务"": 245, ""科教文化"": 81, ""购物消费"": 263, ""运动健身"": 25, ""酒店住宿"": 11, ""金融机构"": 13, ""餐饮美食"": 170 }",9009.55,"MULTIPOLYGON (((931192.9727892391 3454598.9311572565, 931458.9408654927 3454764.8169744746, 931464.768565353 3454760.7400715025, 931543.8403866921 3454638.6522662463, 931550.0034627259 3454614.69759942, 931542.4004266944 3454605.9159612455, 931367.238389703 3454546.7291850103, 931250.862459701 3454511.4725674437, 931232.9579074114 3454515.2380496995, 931223.272393033 3454524.478638769, 931237.5394937827 3454534.5550315296, 931192.9727892391 3454598.9311572565)))",3.070322755104772
80,B00155L4RV,金谊河畔,上海市浦东新区永泰路595弄之1-47号,"{ ""交通设施"": 124, ""休闲娱乐"": 26, ""公司企业"": 72, ""医疗保健"": 69, ""商务住宅"": 105, ""旅游景点"": 8, ""汽车相关"": 31, ""生活服务"": 371, ""科教文化"": 100, ""购物消费"": 402, ""运动健身"": 38, ""酒店住宿"": 39, ""金融机构"": 28, ""餐饮美食"": 317 }",29826.916624999998,"MULTIPOLYGON (((930032.9676699322 3454065.990100619, 929896.9663860875 3454299.0119597972, 929896.6382554942 3454299.9976107543, 929896.1825628728 3454301.7554742782, 929896.0783021777 3454304.3068703916, 929896.3936054724 3454305.9878477952, 929897.0052085309 3454307.4596216134, 929911.4829848292 3454324.214010519, 929921.1294611916 3454337.0873414055, 929946.5187117027 3454373.327644471, 929950.7067935725 3454376.5134894564, 929953.9915644419 3454378.325839886, 929964.3335240174 3454383.562030394, 929969.9126174545 3454385.587013129, 929992.0323364493 3454391.455365621, 930004.7325931969 3454397.6850531334, 930009.1531787068 3454399.880912335, 930013.0766107389 3454402.499332423, 930029.9585787934 3454421.471702751, 930035.383404636 3454427.2682593176, 930040.7817890791 3454436.0640200423, 930060.7023518184 3454476.9523693617, 930065.7168035164 3454483.3973250785, 930073.4496586465 3454489.0738669713, 930110.3049294435 3454507.707635055, 930116.3581828994 3454509.864618792, 930118.3561241585 3454510.2865431313, 930120.5088626733 3454509.270526768, 930121.8951443546 3454508.2203906053, 930124.0019321066 3454505.980059493, 930143.8435663186 3454468.9626514283, 930174.8696695963 3454414.214868735, 930181.5228201272 3454406.3968686108, 930195.497055782 3454400.236264833, 930209.6045988549 3454397.8600130505, 930212.473627839 3454398.0987958657, 930217.0624268235 3454398.523370189, 930309.1930363161 3454447.6075231037, 930310.7437471722 3454447.231689545, 930330.3080012373 3454412.3132381425, 930338.4095855721 3454416.0057693473, 930348.6806809236 3454392.455950865, 930391.7891762855 3454312.12698125, 930473.504764453 3454170.0506063565, 930474.7993500768 3454166.5516703553, 930475.0725663761 3454164.5634228685, 930474.8442960003 3454163.108713591, 930473.4753766055 3454161.381111465, 930470.6104303537 3454158.6984699545, 930262.5473570398 3454034.6963994224, 930228.897388028 3454015.093575053, 930133.3423453983 3453955.745539974, 930129.8478179104 3453954.368557801, 930124.1500841491 3453952.893885817, 930115.9255469919 3453952.196784296, 930109.2750179287 3453952.9025408607, 930104.5359089912 3453953.804199027, 930102.6524048769 3453955.2766371695, 930099.1907548448 3453957.790602891, 930095.6339727181 3453962.6341287117, 930032.9676699322 3454065.990100619)))",3.1175809851055165
